Column,Type,NumUniqueValues
s41_claim_cnt,numerical,63
s41_flag,numerical,2
s41_index_max_dd,numerical,732
s41_index_min_dd,numerical,732
s41_max_min_dd,numerical,714
s42_claim_cnt,numerical,61
s42_flag,numerical,2
s42_index_max_dd,numerical,731
s42_index_min_dd,numerical,731
s42_max_min_dd,numerical,691
s43_claim_cnt,numerical,75
s43_flag,numerical,2
s43_index_max_dd,numerical,522
s43_index_min_dd,numerical,572
s43_max_min_dd,numerical,399
s44_claim_cnt,numerical,69
s44_flag,numerical,2
s44_index_max_dd,numerical,504
s44_index_min_dd,numerical,541
s44_max_min_dd,numerical,391
s45_claim_cnt,numerical,8
s45_flag,numerical,2
s45_index_max_dd,numerical,493
s45_index_min_dd,numerical,516
s45_max_min_dd,numerical,135
s46_claim_cnt,numerical,58
s46_flag,numerical,2
s46_index_max_dd,numerical,635
s46_index_min_dd,numerical,658
s46_max_min_dd,numerical,378
s47_claim_cnt,numerical,22
s47_flag,numerical,2
s47_index_max_dd,numerical,572
s47_index_min_dd,numerical,586
s47_max_min_dd,numerical,188
s48_claim_cnt,numerical,91
s48_flag,numerical,2
s48_index_max_dd,numerical,700
s48_index_min_dd,numerical,718
s48_max_min_dd,numerical,556
s49_claim_cnt,numerical,81
s49_flag,numerical,2
s49_index_max_dd,numerical,719
s49_index_min_dd,numerical,722
s49_max_min_dd,numerical,484
s50_claim_cnt,numerical,171
s50_flag,numerical,2
s50_index_max_dd,numerical,732
s50_index_min_dd,numerical,732
s50_max_min_dd,numerical,732
s51_claim_cnt,numerical,53
s51_flag,numerical,2
s51_index_max_dd,numerical,729
s51_index_min_dd,numerical,732
s51_max_min_dd,numerical,707
s52_claim_cnt,numerical,129
s52_flag,numerical,2
s52_index_max_dd,numerical,653
s52_index_min_dd,numerical,658
s52_max_min_dd,numerical,613
s53_claim_cnt,numerical,78
s53_flag,numerical,2
s53_index_max_dd,numerical,692
s53_index_min_dd,numerical,716
s53_max_min_dd,numerical,607
s54_claim_cnt,numerical,122
s54_flag,numerical,2
s54_index_max_dd,numerical,716
s54_index_min_dd,numerical,724
s54_max_min_dd,numerical,700
s55_claim_cnt,numerical,116
s55_flag,numerical,2
s55_index_max_dd,numerical,732
s55_index_min_dd,numerical,732
s55_max_min_dd,numerical,729
s56_claim_cnt,numerical,27
s56_flag,numerical,2
s56_index_max_dd,numerical,730
s56_index_min_dd,numerical,731
s56_max_min_dd,numerical,671
s57_claim_cnt,numerical,105
s57_flag,numerical,2
s57_index_max_dd,numerical,592
s57_index_min_dd,numerical,626
s57_max_min_dd,numerical,589
s58_claim_cnt,numerical,14
s58_flag,numerical,2
s58_index_max_dd,numerical,447
s58_index_min_dd,numerical,495
s58_max_min_dd,numerical,195
s59_claim_cnt,numerical,37
s59_flag,numerical,2
s59_index_max_dd,numerical,576
s59_index_min_dd,numerical,600
s59_max_min_dd,numerical,264
s60_claim_cnt,numerical,166
s60_flag,numerical,2
s60_index_max_dd,numerical,732
s60_index_min_dd,numerical,732
s60_max_min_dd,numerical,732
s61_claim_cnt,numerical,100
s61_flag,numerical,2
s61_index_max_dd,numerical,732
s61_index_min_dd,numerical,732
s61_max_min_dd,numerical,732
s62_claim_cnt,numerical,20
s62_flag,numerical,2
s62_index_max_dd,numerical,727
s62_index_min_dd,numerical,726
s62_max_min_dd,numerical,580
s63_claim_cnt,numerical,46
s63_flag,numerical,2
s63_index_max_dd,numerical,682
s63_index_min_dd,numerical,704
s63_max_min_dd,numerical,523
hcos_mcrpc_decile,numerical,11
hcp_zx_decile,numerical,11
hcp_mcrpc_decile,numerical,9
hcp_agonist_pat_cnt,numerical,40
hcp_antagonist_pat_cnt,numerical,19
hcp_adt_score,numerical,102
hhi,numerical,318
pri_spcl_desc_abdominal_radiology,numerical,2
pri_spcl_desc_abdominal_surgery,numerical,2
pri_spcl_desc_addiction_medicine,numerical,2
pri_spcl_desc_adolescent_medicine_internal_medicine_,numerical,2
pri_spcl_desc_adult_cardiothoracic_anesthesiology,numerical,2
pri_spcl_desc_adult_reconstructive_orthopedics,numerical,2
pri_spcl_desc_advanced_registered_nurse,numerical,2
pri_spcl_desc_aerospace_medicine,numerical,2
pri_spcl_desc_allergy,numerical,2
pri_spcl_desc_allergy__immunology,numerical,2
pri_spcl_desc_anatomic_pathology,numerical,2
pri_spcl_desc_anatomicclinical_pathology,numerical,2
pri_spcl_desc_anesthesia_assistant,numerical,2
pri_spcl_desc_anesthesiology,numerical,2
pri_spcl_desc_blood_bankingtransfusion_medicine,numerical,2
pri_spcl_desc_brain_injury_medicine_physical_medicine__rehabilitation_,numerical,2
pri_spcl_desc_cardiothoracic_radiology,numerical,2
pri_spcl_desc_cardiothoracic_surgery,numerical,2
pri_spcl_desc_cardiovascular_disease,numerical,2
pri_spcl_desc_certified_nurse_anesthetist,numerical,2
pri_spcl_desc_chemical_pathology,numerical,2
pri_spcl_desc_child__adolescent_psychiatry,numerical,2
pri_spcl_desc_chiropractic,numerical,2
pri_spcl_desc_clinical_cardiac_electrophysiology,numerical,2
pri_spcl_desc_clinical_neurophysiology,numerical,2
pri_spcl_desc_clinical_nurse_specialist,numerical,2
pri_spcl_desc_clinical_pathology,numerical,2
pri_spcl_desc_clinical_social_worker,numerical,2
pri_spcl_desc_colon__rectal_surgery,numerical,2
pri_spcl_desc_critical_care_medicine_anesthesiology_,numerical,2
pri_spcl_desc_critical_care_medicine_internal_medicine_,numerical,2
pri_spcl_desc_cytopathology,numerical,2
pri_spcl_desc_dentist,numerical,2
pri_spcl_desc_dermatology,numerical,2
pri_spcl_desc_dermatopathology,numerical,2
pri_spcl_desc_diagnostic_radiology,numerical,2
pri_spcl_desc_emergency_medical_services,numerical,2
pri_spcl_desc_emergency_medicine,numerical,2
pri_spcl_desc_endocrinology_diabetes__metabolism,numerical,2
pri_spcl_desc_endovascular_surgical_neuroradiology_neurological_surgery_,numerical,2
pri_spcl_desc_endovascular_surgical_neuroradiology_radiology_,numerical,2
pri_spcl_desc_facial_plastic_surgery,numerical,2
pri_spcl_desc_family_medicine,numerical,2
pri_spcl_desc_gastroenterology,numerical,2
pri_spcl_desc_general_practice,numerical,2
pri_spcl_desc_general_preventive_medicine,numerical,2
pri_spcl_desc_general_surgery,numerical,2
pri_spcl_desc_geriatric_medicine_family_medicine_,numerical,2
pri_spcl_desc_geriatric_medicine_internal_medicine_,numerical,2
pri_spcl_desc_geriatric_psychiatry,numerical,2
pri_spcl_desc_gynecological_oncology,numerical,2
pri_spcl_desc_gynecology,numerical,2
pri_spcl_desc_hand_surgery,numerical,2
pri_spcl_desc_hand_surgery_orthopedics_,numerical,2
pri_spcl_desc_head__neck_surgery,numerical,2
pri_spcl_desc_hematology_internal_medicine_,numerical,2
pri_spcl_desc_hematology_pathology_,numerical,2
pri_spcl_desc_hematologyoncology,numerical,2
pri_spcl_desc_hepatology,numerical,2
pri_spcl_desc_hospice__palliative_medicine,numerical,2
pri_spcl_desc_hospice__palliative_medicine_emergency_medicine_,numerical,2
pri_spcl_desc_hospice__palliative_medicine_family_medicine_,numerical,2
pri_spcl_desc_hospice__palliative_medicine_internal_medicine_,numerical,2
pri_spcl_desc_hospitalist,numerical,2
pri_spcl_desc_infectious_disease,numerical,2
pri_spcl_desc_internal_medicine,numerical,2
pri_spcl_desc_internal_medicineemergency_medicine,numerical,2
pri_spcl_desc_internal_medicinefamily_medicine,numerical,2
pri_spcl_desc_internal_medicinepediatrics,numerical,2
pri_spcl_desc_internal_medicinepreventive_medicine,numerical,2
pri_spcl_desc_interventional_cardiology,numerical,2
pri_spcl_desc_medical_genetics,numerical,2
pri_spcl_desc_medical_oncology,numerical,2
pri_spcl_desc_medical_toxicology_emergency_medicine_,numerical,2
pri_spcl_desc_molecular_genetic_pathology_pathology_,numerical,2
pri_spcl_desc_musculoskeletal_oncology,numerical,2
pri_spcl_desc_musculoskeletal_radiology,numerical,2
pri_spcl_desc_naturopathic_doctor,numerical,2
pri_spcl_desc_nephrology,numerical,2
pri_spcl_desc_neurological_surgery,numerical,2
pri_spcl_desc_neurology,numerical,2
pri_spcl_desc_neuromuscular_medicine_neurology_,numerical,2
pri_spcl_desc_neuropathology,numerical,2
pri_spcl_desc_neuroradiology,numerical,2
pri_spcl_desc_neurotology_otolaryngology_,numerical,2
pri_spcl_desc_not_applicable,numerical,2
pri_spcl_desc_nuclear_medicine,numerical,2
pri_spcl_desc_nuclear_radiology,numerical,2
pri_spcl_desc_nurse_practitioner,numerical,2
pri_spcl_desc_obstetrics__gynecology,numerical,2
pri_spcl_desc_occupational_medicine,numerical,2
pri_spcl_desc_ophthalmology,numerical,2
pri_spcl_desc_optometrist,numerical,2
pri_spcl_desc_oral__maxillofacial_surgery,numerical,2
pri_spcl_desc_orthopedic_surgery,numerical,2
pri_spcl_desc_orthopedic_surgery_of_the_spine,numerical,2
pri_spcl_desc_orthopedic_trauma,numerical,2
pri_spcl_desc_otolaryngology,numerical,2
pri_spcl_desc_pain_medicine,numerical,2
pri_spcl_desc_pain_medicine_anesthesiology_,numerical,2
pri_spcl_desc_pain_medicine_physical_medicine__rehabilitation_,numerical,2
pri_spcl_desc_palliative_medicine,numerical,2
pri_spcl_desc_pediatric_otolaryngology,numerical,2
pri_spcl_desc_pediatric_radiology,numerical,2
pri_spcl_desc_pediatric_urology,numerical,2
pri_spcl_desc_pediatrics,numerical,2
pri_spcl_desc_pediatricsemergency_medicine,numerical,2
pri_spcl_desc_pharmacist,numerical,2
pri_spcl_desc_physical_medicine__rehabilitation,numerical,2
pri_spcl_desc_physical_therapy,numerical,2
pri_spcl_desc_physician_assistant,numerical,2
pri_spcl_desc_plastic_surgery,numerical,2
pri_spcl_desc_podiatrist,numerical,2
pri_spcl_desc_psychiatry,numerical,2
pri_spcl_desc_psychology,numerical,2
pri_spcl_desc_pulmonary_critical_care_medicine,numerical,2
pri_spcl_desc_pulmonary_disease,numerical,2
pri_spcl_desc_radiation_oncology,numerical,2
pri_spcl_desc_radiology,numerical,2
pri_spcl_desc_registered_nurse,numerical,2
pri_spcl_desc_rheumatology,numerical,2
pri_spcl_desc_selective_pathology,numerical,2
pri_spcl_desc_sleep_medicine,numerical,2
pri_spcl_desc_spinal_cord_injury_medicine,numerical,2
pri_spcl_desc_sports_medicine_emergency_medicine_,numerical,2
pri_spcl_desc_sports_medicine_family_medicine_,numerical,2
pri_spcl_desc_sports_medicine_orthopedic_surgery_,numerical,2
pri_spcl_desc_student_health_care,numerical,2
pri_spcl_desc_surgical_critical_care_surgery_,numerical,2
pri_spcl_desc_surgical_oncology,numerical,2
pri_spcl_desc_therapeutic_radiology,numerical,2
pri_spcl_desc_thoracic_surgery,numerical,2
pri_spcl_desc_transitional_year,numerical,2
pri_spcl_desc_transplant_surgery,numerical,2
pri_spcl_desc_trauma_surgery,numerical,2
pri_spcl_desc_unspecified,numerical,2
pri_spcl_desc_urology,numerical,2
pri_spcl_desc_vascular__interventional_radiology,numerical,2
pri_spcl_desc_vascular_neurology,numerical,2
pri_spcl_desc_vascular_surgery,numerical,2
cot_classification_academic,numerical,2
cot_classification_elder_care,numerical,2
cot_classification_emergency,numerical,2
cot_classification_hospital,numerical,2
cot_classification_insurance,numerical,2
cot_classification_laboratory,numerical,2
cot_classification_miscellaneous,numerical,2
cot_classification_outpatient_center,numerical,2
cot_classification_pharmacy,numerical,2
cot_classification_research,numerical,2
cot_classification_residential,numerical,2
cot_classification_veterinary_medicine,numerical,2
cot_facility_type_acute_care_hospital,numerical,2
cot_facility_type_adult_day_care,numerical,2
cot_facility_type_ambulance,numerical,2
cot_facility_type_assisted_living,numerical,2
cot_facility_type_blood_bank,numerical,2
cot_facility_type_clinic,numerical,2
cot_facility_type_clinical_laboratory,numerical,2
cot_facility_type_closeddoor,numerical,2
cot_facility_type_health_department,numerical,2
cot_facility_type_home_health,numerical,2
cot_facility_type_hospitalclinic,numerical,2
cot_facility_type_imaging_center,numerical,2
cot_facility_type_independent_physician_practice,numerical,2
cot_facility_type_managed_care,numerical,2
cot_facility_type_medical_group,numerical,2
cot_facility_type_medical_school,numerical,2
cot_facility_type_nonhealth_delivery,numerical,2
cot_facility_type_nursing_homes,numerical,2
cot_facility_type_other_laboratory,numerical,2
cot_facility_type_outpatient_pharmacy,numerical,2
cot_facility_type_outpatient_surgi_center,numerical,2
cot_facility_type_physical_medicine_and_rehabilitation,numerical,2
cot_facility_type_psychiatric_hospital,numerical,2
cot_facility_type_rehabilitation_hospital,numerical,2
cot_facility_type_rescue,numerical,2
cot_facility_type_research_institute,numerical,2
cot_facility_type_research_laboratory,numerical,2
hcp_region_midwest,numerical,2
hcp_region_northeast,numerical,2
hcp_region_south,numerical,2
hcp_region_west,numerical,2
